mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,lat,lon,depth,quake_id
2.1,"41 km WNW of Skwentna, Alaska",1715851510449,1715851648919,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0246aq4tt0,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak0246aq4tt0.geojson,,,,,automatic,0,68,ak,0246aq4tt0,",ak0246aq4tt0,",",ak,",",origin,phase-data,",,,0.38,,ml,earthquake,"M 2.1 - 41 km WNW of Skwentna, Alaska",62.1846,-152.0834,101.0,ak0246aq4tt0
-0.46,"36 km N of Ivanof Bay, Alaska",1715851301990,1715924146330,,https://earthquake.usgs.gov/earthquakes/eventpage/av93007519,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/av93007519.geojson,,,,,reviewed,0,0,av,93007519,",av93007519,",",av,",",origin,phase-data,",4.0,0.05457,0.08,269.0,ml,earthquake,"M -0.5 - 36 km N of Ivanof Bay, Alaska",56.2258333333333,-159.395666666667,3.56,av93007519
1.56,"20 km ESE of Little Lake, CA",1715851053650,1715888944580,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40586951,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci40586951.geojson,,,,,reviewed,0,37,ci,40586951,",ci40586951,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",28.0,0.08406,0.17,106.0,ml,earthquake,"M 1.6 - 20 km ESE of Little Lake, CA",35.8715,-117.694,10.63,ci40586951
0.88,"1 km N of The Geysers, CA",1715850938160,1715851033733,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75007461,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75007461.geojson,,,,,automatic,0,12,nc,75007461,",nc75007461,",",nc,",",nearby-cities,origin,phase-data,",10.0,0.0115,0.02,122.0,md,earthquake,"M 0.9 - 1 km N of The Geysers, CA",38.7893333435059,-122.7568359375,2.49000000953674,nc75007461
1.04,"21 km E of Little Lake, CA",1715849767410,1715888203997,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40586943,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci40586943.geojson,,,,,reviewed,0,17,ci,40586943,",ci40586943,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",20.0,0.03981,0.14,99.0,ml,earthquake,"M 1.0 - 21 km E of Little Lake, CA",35.916,-117.6798333,8.63,ci40586943
0.7,"3 km SW of Dibble, Oklahoma",1715849372890,1715950879719,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2024jpdx,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ok2024jpdx.geojson,,,,,reviewed,0,8,ok,2024jpdx,",ok2024jpdx,",",ok,",",origin,phase-data,",38.0,0.112477928,0.47,78.0,ml,earthquake,"M 0.7 - 3 km SW of Dibble, Oklahoma",35.0165,-97.6605,7.14,ok2024jpdx
2.0,"67 km N of Petersville, Alaska",1715849197532,1715849360282,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0246apnybt,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak0246apnybt.geojson,,,,,automatic,0,62,ak,0246apnybt,",ak0246apnybt,",",ak,",",origin,phase-data,",,,0.42,,ml,earthquake,"M 2.0 - 67 km N of Petersville, Alaska",63.1021,-150.679,114.5,ak0246apnybt
1.43,"75 km WSW of Nikolski, Alaska",1715849134830,1715923176030,,https://earthquake.usgs.gov/earthquakes/eventpage/av93128091,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/av93128091.geojson,,,,,reviewed,0,31,av,93128091,",av93128091,",",av,",",origin,phase-data,",4.0,0.09587,0.04,302.0,ml,earthquake,"M 1.4 - 75 km WSW of Nikolski, Alaska",52.6986666666667,-169.908166666667,8.17,av93128091
0.76,"7 km NW of The Geysers, CA",1715848924370,1715849023358,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75007456,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75007456.geojson,,,,,automatic,0,9,nc,75007456,",nc75007456,",",nc,",",nearby-cities,origin,phase-data,",20.0,0.00632,0.02,56.0,md,earthquake,"M 0.8 - 7 km NW of The Geysers, CA",38.813835144043,-122.824165344238,2.19000005722046,nc75007456
1.99,"7 km S of Ridgely, Tennessee",1715848854550,1715868448785,,https://earthquake.usgs.gov/earthquakes/eventpage/nm60582056,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nm60582056.geojson,4.0,3.8,,,reviewed,0,62,nm,60582056,",nm60582056,",",nm,",",dyfi,origin,phase-data,",19.0,0.02961,0.1,59.0,md,earthquake,"M 2.0 - 7 km S of Ridgely, Tennessee",36.1968333333333,-89.484,5.78,nm60582056
1.57,"6 km S of Ridgely, Tennessee",1715848552760,1715876766659,,https://earthquake.usgs.gov/earthquakes/eventpage/nm60582066,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nm60582066.geojson,4.0,2.2,,,reviewed,0,39,nm,60582066,",nm60582066,",",nm,",",dyfi,origin,phase-data,",12.0,0.03115,0.07,90.0,md,earthquake,"M 1.6 - 6 km S of Ridgely, Tennessee",36.202,-89.4975,5.67,nm60582066
1.11,"7 km S of Ridgely, Tennessee",1715848534670,1716577848820,,https://earthquake.usgs.gov/earthquakes/eventpage/nm60501958,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nm60501958.geojson,,,,,reviewed,0,19,nm,60501958,",nm60501958,",",nm,",",origin,phase-data,",8.0,0.03028,0.04,91.0,md,earthquake,"M 1.1 - 7 km S of Ridgely, Tennessee",36.1941666666667,-89.4778333333333,5.42,nm60501958
0.08,"9 km NNW of Anza, CA",1715848396560,1715886743015,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40586935,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci40586935.geojson,,,,,reviewed,0,0,ci,40586935,",ci40586935,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",15.0,0.03667,0.12,64.0,ml,earthquake,"M 0.1 - 9 km NNW of Anza, CA",33.6373333,-116.6963333,13.75,ci40586935
3.8,"6 km S of Ridgely, Tennessee",1715847574340,1717157922040,,https://earthquake.usgs.gov/earthquakes/eventpage/nm60582051,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nm60582051.geojson,276.0,5.8,4.532,,reviewed,0,382,nm,60582051,",nm60582051,us6000myxc,",",nm,us,",",dyfi,moment-tensor,origin,phase-data,shakemap,",60.0,0.03688,0.19,53.0,mw,earthquake,"M 3.8 - 6 km S of Ridgely, Tennessee",36.2021666666667,-89.4775,7.55,nm60582051
0.71,"17 km N of Cabazon, CA",1715847438890,1715885178795,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40586919,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci40586919.geojson,,,,,reviewed,0,8,ci,40586919,",ci40586919,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",29.0,0.03692,0.13,84.0,ml,earthquake,"M 0.7 - 17 km N of Cabazon, CA",34.0721667,-116.8078333,2.35,ci40586919
0.6,"8 km WNW of Cobb, CA",1715846842180,1715846938283,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75007451,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75007451.geojson,,,,,automatic,0,6,nc,75007451,",nc75007451,",",nc,",",nearby-cities,origin,phase-data,",9.0,0.01559,0.01,65.0,md,earthquake,"M 0.6 - 8 km WNW of Cobb, CA",38.8390007019043,-122.810836791992,2.01999998092651,nc75007451
0.15,"85 km NNW of Karluk, Alaska",1715846552200,1715921658980,,https://earthquake.usgs.gov/earthquakes/eventpage/av93128051,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/av93128051.geojson,,,,,reviewed,0,0,av,93128051,",av93128051,",",av,",",origin,phase-data,",14.0,0.04145,0.22,129.0,ml,earthquake,"M 0.2 - 85 km NNW of Karluk, Alaska",58.2871666666667,-154.986666666667,3.84,av93128051
1.31,"12 km W of Cedar City, Utah",1715846235820,1715866957410,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80069661,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uu80069661.geojson,,,,,reviewed,0,26,uu,80069661,",uu80069661,",",uu,",",origin,phase-data,",7.0,0.2208,0.09,135.0,ml,earthquake,"M 1.3 - 12 km W of Cedar City, Utah",37.679,-113.198,9.18,uu80069661
4.1,"78 km SSW of Laojunmiao, China",1715846169179,1717157713040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000myxb,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us6000myxb.geojson,,,,,reviewed,0,259,us,6000myxb,",us6000myxb,",",us,",",origin,phase-data,",23.0,6.026,0.69,84.0,mb,earthquake,"M 4.1 - 78 km SSW of Laojunmiao, China",39.2077,97.3003,10.0,us6000myxb
0.23,"8 km WNW of Cobb, CA",1715846074310,1715846173291,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75007446,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75007446.geojson,,,,,automatic,0,1,nc,75007446,",nc75007446,",",nc,",",nearby-cities,origin,phase-data,",9.0,0.008623,0.01,78.0,md,earthquake,"M 0.2 - 8 km WNW of Cobb, CA",38.8320007324219,-122.810997009277,2.14000010490417,nc75007446
4.5,"85 km WNW of Rabaul, Papua New Guinea",1715845790455,1717157625040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000n0gy,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us6000n0gy.geojson,,,,,reviewed,0,312,us,6000n0gy,",us6000n0gy,",",us,",",origin,phase-data,",15.0,4.482,1.07,156.0,mb,earthquake,"M 4.5 - 85 km WNW of Rabaul, Papua New Guinea",-3.8859,151.4634,10.638,us6000n0gy
2.3599999,"27 km E of Honaunau-Napoopoo, Hawaii",1715845755030,1715845857740,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74232497,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/hv74232497.geojson,,,,,automatic,0,86,hv,74232497,",hv74232497,",",hv,",",origin,phase-data,",35.0,0.01254,0.25999999,43.0,md,earthquake,"M 2.4 - 27 km E of Honaunau-Napoopoo, Hawaii",19.4640007019043,-155.606170654297,6.8600001335144,hv74232497
-0.15,"8 km SE of Winchester, CA",1715845463370,1715886317660,,https://earthquake.usgs.gov/earthquakes/eventpage/ci37655532,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci37655532.geojson,,,,,reviewed,0,0,ci,37655532,",ci37655532,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.01043,0.07,162.0,ml,earthquake,"M -0.2 - 8 km SE of Winchester, CA",33.6603333,-117.0115,9.6,ci37655532
3.0,"63 km N of Petersville, Alaska",1715845450823,1717157251040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0246ap2180,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak0246ap2180.geojson,,,,,automatic,0,138,ak,0246ap2180,",us6000myx7,ak0246ap2180,",",us,ak,",",origin,phase-data,",,,0.41,,ml,earthquake,"M 3.0 - 63 km N of Petersville, Alaska",63.0632,-150.7195,125.6,ak0246ap2180
0.92,"23 km ESE of Julian, CA",1715845424380,1715886209274,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40586911,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci40586911.geojson,,,,,reviewed,0,13,ci,40586911,",ci40586911,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",24.0,0.04247,0.16,87.0,ml,earthquake,"M 0.9 - 23 km ESE of Julian, CA",33.0008333,-116.3736667,6.18,ci40586911
1.77,"14 km SSW of Ocotillo Wells, CA",1715845230000,1715869421260,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40586903,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci40586903.geojson,,,,,reviewed,0,48,ci,40586903,",ci40586903,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",73.0,0.1299,0.2,33.0,ml,earthquake,"M 1.8 - 14 km SSW of Ocotillo Wells, CA",33.0301667,-116.2093333,2.86,ci40586903
2.56,"3 km ESE of Prattville, CA",1715845197000,1717157055040,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75007436,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75007436.geojson,,,,,reviewed,0,101,nc,75007436,",nc75007436,us6000myx6,",",nc,us,",",nearby-cities,origin,phase-data,",21.0,0.04423,0.21,122.0,md,earthquake,"M 2.6 - 3 km ESE of Prattville, CA",40.2075,-121.121166666667,4.09,nc75007436
0.7,"22 km ENE of Tonopah, Nevada",1715845040929,1715875500986,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00877714,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nn00877714.geojson,,,,,reviewed,0,8,nn,00877714,",nn00877714,",",nn,",",origin,phase-data,",5.0,0.102,0.1519,187.71999999999997,ml,earthquake,"M 0.7 - 22 km ENE of Tonopah, Nevada",38.1561,-116.997,4.4,nn00877714
1.7,"22 km ENE of Tonopah, Nevada",1715844999195,1715875132454,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00877709,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nn00877709.geojson,,,,,reviewed,0,44,nn,00877709,",nn00877709,",",nn,",",origin,phase-data,",8.0,0.107,0.1207,175.58999999999997,ml,earthquake,"M 1.7 - 22 km ENE of Tonopah, Nevada",38.1499,-116.9977,4.4,nn00877709
-1.16,"60 km ENE of Pedro Bay, Alaska",1715844866190,1715920211720,,https://earthquake.usgs.gov/earthquakes/eventpage/av93128026,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/av93128026.geojson,,,,,reviewed,0,0,av,93128026,",av93128026,",",av,",",origin,phase-data,",5.0,0.0328,0.11,157.0,ml,earthquake,"M -1.2 - 60 km ENE of Pedro Bay, Alaska",60.0148333333333,-153.126,0.9,av93128026
1.93,"2 km W of Indios, Puerto Rico",1715844825900,1715845255300,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71449028,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/pr71449028.geojson,,,,,reviewed,0,57,pr,71449028,",pr71449028,",",pr,",",origin,phase-data,",6.0,0.03453,0.09,175.0,md,earthquake,"M 1.9 - 2 km W of Indios, Puerto Rico",17.9905,-66.844,14.22,pr71449028
0.82,"7 km SW of Volcano, Hawaii",1715844669850,1715845379710,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74232492,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/hv74232492.geojson,,,,,reviewed,0,10,hv,74232492,",hv74232492,",",hv,",",origin,phase-data,",16.0,0.006961,0.11,52.0,md,earthquake,"M 0.8 - 7 km SW of Volcano, Hawaii",19.3975,-155.280666666667,1.14,hv74232492
1.1,"6 km ENE of Point MacKenzie, Alaska",1715844588814,1715844749811,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0246aoywf5,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak0246aoywf5.geojson,,,,,automatic,0,19,ak,0246aoywf5,",ak0246aoywf5,",",ak,",",origin,phase-data,",,,0.77,,ml,earthquake,"M 1.1 - 6 km ENE of Point MacKenzie, Alaska",61.3869,-149.8771,30.6,ak0246aoywf5
5.0,Fiji region,1715844560203,1717156737040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000myx5,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us6000myx5.geojson,,,,,reviewed,0,385,us,6000myx5,",us6000myx5,",",us,",",origin,phase-data,",103.0,3.249,0.74,38.0,mb,earthquake,M 5.0 - Fiji region,-20.6355,-178.6315,577.572,us6000myx5
1.13,"7 km SW of Volcano, Hawaii",1715844392050,1715913099430,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74232487,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/hv74232487.geojson,,,,,reviewed,0,20,hv,74232487,",hv74232487,",",hv,",",origin,phase-data,",25.0,0.005489,0.11,46.0,ml,earthquake,"M 1.1 - 7 km SW of Volcano, Hawaii",19.3923333333333,-155.2785,1.95,hv74232487
0.88,"22 km W of Sitka, Alaska",1715844379200,1715908860900,,https://earthquake.usgs.gov/earthquakes/eventpage/av93128016,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/av93128016.geojson,,,,,reviewed,0,12,av,93128016,",av93128016,",",av,",",origin,phase-data,",5.0,0.005567,0.23,166.0,ml,earthquake,"M 0.9 - 22 km W of Sitka, Alaska",57.044,-135.699,6.49,av93128016
1.94,"14 km SW of Thatcher, Utah",1715844154160,1715865459620,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80069656,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uu80069656.geojson,,,,,reviewed,0,58,uu,80069656,",uu80069656,",",uu,",",origin,phase-data,",33.0,0.03664,0.16,47.0,ml,earthquake,"M 1.9 - 14 km SW of Thatcher, Utah",41.5971666666667,-112.402,8.14,uu80069656
0.97,"33 km NNE of Amboy, Washington",1715843911420,1715879774380,,https://earthquake.usgs.gov/earthquakes/eventpage/uw62006051,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uw62006051.geojson,,,,,reviewed,0,14,uw,62006051,",uw62006051,",",uw,",",origin,phase-data,",21.0,0.02884,0.14,76.0,ml,earthquake,"M 1.0 - 33 km NNE of Amboy, Washington",46.19733333333333,-122.3165,12.7,uw62006051
1.0,"45 km SW of Manley Hot Springs, Alaska",1715843581392,1715844025776,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0246aovdaz,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak0246aovdaz.geojson,,,,,automatic,0,15,ak,0246aovdaz,",ak0246aovdaz,",",ak,",",origin,phase-data,",,,0.51,,ml,earthquake,"M 1.0 - 45 km SW of Manley Hot Springs, Alaska",64.7693,-151.4179,14.9,ak0246aovdaz
1.8,"54 km S of Whites City, New Mexico",1715843572748,1715868127073,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024jpar,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/tx2024jpar.geojson,,,,,reviewed,0,50,tx,2024jpar,",tx2024jpar,",",tx,",",origin,phase-data,",19.0,0.0,0.1,59.0,ml,earthquake,"M 1.8 - 54 km S of Whites City, New Mexico",31.69,-104.457,4.3054,tx2024jpar
1.86,"5 km ENE of Hayward, Missouri",1715843108540,1716493425670,,https://earthquake.usgs.gov/earthquakes/eventpage/nm60582046,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nm60582046.geojson,,,,,reviewed,0,53,nm,60582046,",nm60582046,",",nm,",",origin,phase-data,",24.0,0.02845,0.02,47.0,md,earthquake,"M 1.9 - 5 km ENE of Hayward, Missouri",36.4205,-89.6108333333333,13.31,nm60582046
-0.5,"60 km ENE of Pedro Bay, Alaska",1715842805460,1715920061080,,https://earthquake.usgs.gov/earthquakes/eventpage/av93128006,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/av93128006.geojson,,,,,reviewed,0,0,av,93128006,",av93128006,",",av,",",origin,phase-data,",6.0,0.03106,0.06,135.0,ml,earthquake,"M -0.5 - 60 km ENE of Pedro Bay, Alaska",60.0101666666667,-153.112166666667,0.93,av93128006
0.97,"5 km WSW of Volcano, Hawaii",1715842515900,1715844844910,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74232472,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/hv74232472.geojson,,,,,reviewed,0,14,hv,74232472,",hv74232472,",",hv,",",origin,phase-data,",16.0,0.00175,0.09,104.0,md,earthquake,"M 1.0 - 5 km WSW of Volcano, Hawaii",19.4233333333333,-155.278666666667,8.87,hv74232472
2.1400001,"6 km SSE of Pāhala, Hawaii",1715842051220,1715842150810,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74232467,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/hv74232467.geojson,,,,,automatic,0,70,hv,74232467,",hv74232467,",",hv,",",origin,phase-data,",42.0,0.007467,0.129999995,163.0,md,earthquake,"M 2.1 - 6 km SSE of Pāhala, Hawaii",19.1481666564941,-155.464172363281,31.5100002288818,hv74232467
1.0,"28 km ENE of Beluga, Alaska",1715841386977,1715841758377,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0246aoex55,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak0246aoex55.geojson,,,,,automatic,0,15,ak,0246aoex55,",ak0246aoex55,",",ak,",",origin,phase-data,",,,0.39,,ml,earthquake,"M 1.0 - 28 km ENE of Beluga, Alaska",61.2785,-150.6246,54.0,ak0246aoex55
0.68,"7 km SW of Volcano, Hawaii",1715841272100,1715845130730,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74232442,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/hv74232442.geojson,,,,,reviewed,0,7,hv,74232442,",hv74232442,",",hv,",",origin,phase-data,",14.0,0.01062,0.04,75.0,md,earthquake,"M 0.7 - 7 km SW of Volcano, Hawaii",19.4053333333333,-155.288833333333,0.53,hv74232442
0.88,"14 km ENE of Ridgecrest, CA",1715841197960,1715884537200,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40586887,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci40586887.geojson,,,,,reviewed,0,12,ci,40586887,",ci40586887,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",20.0,0.09098,0.13,115.0,ml,earthquake,"M 0.9 - 14 km ENE of Ridgecrest, CA",35.6758333,-117.5346667,7.05,ci40586887
5.4,"82 km WNW of Rabaul, Papua New Guinea",1715841096909,1717148310385,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mywx,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us6000mywx.geojson,1.0,2.0,4.344,green,reviewed,0,449,us,6000mywx,",us6000mywx,",",us,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",89.0,4.509,0.54,69.0,mww,earthquake,"M 5.4 - 82 km WNW of Rabaul, Papua New Guinea",-3.8286,151.5175,10.0,us6000mywx
1.39,"15 km WSW of Searles Valley, CA",1715841000660,1715880410410,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40586879,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci40586879.geojson,,,,,reviewed,0,30,ci,40586879,",ci40586879,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",25.0,0.1085,0.15,117.0,ml,earthquake,"M 1.4 - 15 km WSW of Searles Valley, CA",35.7128333,-117.554,8.86,ci40586879
2.9,"225 km SE of Chiniak, Alaska",1715840895257,1717147640040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000myx9,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us6000myx9.geojson,,,,,reviewed,0,129,us,6000myx9,",ak0246aodfh2,us6000myx9,",",ak,us,",",origin,phase-data,",26.0,2.27,0.9,240.0,ml,earthquake,"M 2.9 - 225 km SE of Chiniak, Alaska",56.1623,-149.6872,10.0,us6000myx9
1.12,"23 km SW of Mammoth, Wyoming",1715840895100,1715866241000,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80069651,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uu80069651.geojson,,,,,reviewed,0,19,uu,80069651,",uu80069651,",",uu,",",origin,phase-data,",16.0,0.02838,0.16,117.0,ml,earthquake,"M 1.1 - 23 km SW of Mammoth, Wyoming",44.8081666666667,-110.879,8.03,uu80069651
